adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/pYl4YpepgRbr504D7ep58C5gMyF.jpg,"[10749, 18, 14]",795,en,City of Angels,"When a guardian angel – who invisibly watches over the citizens of Los Angeles – becomes captivated by a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",10.491,/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,1998-04-10,City of Angels,False,6.806,2304
False,/cYsUnTpvRu6g4C5XjTTjboFtTYx.jpg,"[35, 10749]",67660,en,Think Like a Man,"The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.",2.0174,/kfIrKVPDzXJDBzPnFEuoatlaZPW.jpg,2012-04-20,Think Like a Man,False,6.805,883
False,/n6ggvrNiiDBGcymaomQPeVsIfUg.jpg,"[53, 80, 9648]",16995,en,State of Play,"When a congressional aide is killed, a Washington, D.C. journalist starts investigating the case involving the Representative, his old college friend.",3.1114,/mWsfeSFUM3NxWa62UrA9IIn240B.jpg,2009-04-17,State of Play,False,6.805,2095
False,/ffI5k9rPEkEKRTYm4bS4da3Yh20.jpg,"[28, 80, 53]",10711,en,French Connection II,"""Popeye"" Doyle travels to Marseilles to find Alain Charnier, the drug smuggler that eluded him in New York.",1.1992,/55slIJqWAJSd8JdNnmq2oYlqBkX.jpg,1975-05-18,French Connection II,False,6.805,455
False,/72jbXJIXiGdLzrqfbKynVhtnl5b.jpg,"[53, 35, 80]",9282,en,11:14,Tells the seemingly random yet vitally connected story of a set of incidents that all converge one evening at 11:14pm. The story follows the chain of events of five different characters and five different storylines that all converge to tell the story of murder and deceit.,1.5677,/3TFB0Doe92l9Jgc5qtUnE6r9rqt.jpg,2003-09-05,11:14,False,6.806,930
False,/w81qHqr1CdbdRco8jpmu6lXMqyk.jpg,[18],766798,es,Madres paralelas,"Two unmarried women who have become pregnant by accident and are about to give birth meet in a hospital room: Janis, in her late-thirties, unrepentant and happy; Ana, a teenager, remorseful and frightened.",1.8089,/gDaxYkYNbHuM2VlUazbcpnFZB6d.jpg,2021-10-08,Parallel Mothers,False,6.804,1021
False,/glNHP57gEZqm42ybpToCV9oZ1AP.jpg,"[80, 28]",534490,en,Avengement,"While on a prison furlough, a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.",5.0332,/rXPxSAYf3FdQktnOtQnvhUPMhFp.jpg,2019-05-24,Avengement,False,6.803,569
False,/yIDS5QLvKtgzfu43eUWx5JkGW6p.jpg,"[16, 28, 878]",126963,ja,ドラゴンボールZ 神と神,"After the defeat of Majin Buu, a powerful God of Destruction known as Beerus searches for the Saiyan warrior who defeated Frieza. Realizing the threat Beerus poses to Earth, the Z-fighters must stop him. Only Goku, humanity’s last hope, can ascend to the level of a legendary Super Saiyan God and save the planet, and possibly the entire universe!",10.8237,/nxZEdYcHMuD8SSuwusDnK9CD2H1.jpg,2013-03-30,Dragon Ball Z: Battle of Gods,False,6.8,1616
False,/ctUWlPJ0jLYkwyXjvofdQjtRdgu.jpg,"[53, 80]",19997,en,Niagara,"Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn.",3.4793,/wb9OBAiO3aUpY4UBkE07KscXSkA.jpg,1953-01-26,Niagara,False,6.804,423
False,/74Q8M90Tg2TsV3iKjoDpJ77WPMJ.jpg,"[878, 28]",8974,en,The War of the Worlds,"The residents of a small town are excited when a flaming meteor lands in the hills, until they discover it is the first of many transport devices from Mars bringing an army of invaders invincible to any man-made weapon, even the atomic bomb.",11.3016,/gzc75Za4ArqfXIIr7STNnIE5rnA.jpg,1953-04-03,The War of the Worlds,False,6.804,682
False,/lyBH2mFFU6qrHwD5QKotL2JnEb6.jpg,"[28, 35, 53]",1195506,en,Novocaine,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",14.2415,/xmMHGz9dVRaMY6rRAlEX4W0Wdhm.jpg,2025-03-12,Novocaine,False,6.805,1469
False,/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,"[10749, 35]",1072790,en,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",12.9893,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,2023-12-21,Anyone But You,False,6.804,2954
False,/wMNY6tU9WOUeAMRfqbCYwceOl9u.jpg,"[16, 10751, 14]",1001865,en,Scrooge: A Christmas Carol,"On a cold Christmas Eve, selfish miser Ebenezer Scrooge has one night left to face his past — and change the future — before time runs out.",2.8555,/oyGb5JpEYMEqDDjfJKLEvPTVSjK.jpg,2022-11-18,Scrooge: A Christmas Carol,False,6.8,472
False,/cdR0qwyaMfuZRfTYEixUmRnmdop.jpg,"[28, 18, 10752, 10749, 53]",369885,en,Allied,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",10.4219,/sV4lXM32quwminL3TP36nlNPp7Q.jpg,2016-11-23,Allied,False,6.803,4730
False,/p80dRTtTQE5U7FeDoJXanxFX2xO.jpg,"[18, 53]",38199,en,Unthinkable,The government gets wind of a plot to destroy America involving a trio of nuclear weapons for which the whereabouts are unknown. It's up to a seasoned interrogator and an FBI agent to find out exactly where the nukes are.,3.6813,/6yQqguytl10FhImngDHV90Aqewa.jpg,2010-05-26,Unthinkable,False,6.803,1403
False,/kCW0C3Bv5IsasICx3StdNEejfB5.jpg,"[35, 80]",37137,en,The Naked Gun 2½: The Smell of Fear,"Bumbling lieutenant Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",3.9003,/v9niLQWVzVPB1cP1ThNdEaLZG1Q.jpg,1991-06-28,The Naked Gun 2½: The Smell of Fear,False,6.8,2665
False,/hoJpIYgFPc75NhaSWPNUeMFPMy1.jpg,"[12, 16, 28, 878]",14611,en,Ultimate Avengers 2,"Mysterious Wakanda lies in the darkest heart of Africa, unknown to most of the world. An isolated land hidden behind closed borders, fiercely protected by its young king: Black Panther. But when brutal alien invaders attack, the threat leaves Black Panther with no option but to go against the sacred decrees of his people and ask for help from outsiders.",1.0265,/sMFyYZR9krqcQC99G6jnb10Zv4P.jpg,2006-08-08,Ultimate Avengers 2,False,6.803,317
False,/dxoYbFNaIBhtOUb1Q3tEOuSdwMc.jpg,"[9648, 80, 53]",11092,en,Presumed Innocent,"Rusty Sabich is a deputy prosecutor engaged in an obsessive affair with a coworker who is murdered. Soon after, he's accused of the crime. And his fight to clear his name becomes a whirlpool of lies and hidden passions.",3.1435,/jSPWptOsqU1nxXQe6muSPB0kD3c.jpg,1990-07-27,Presumed Innocent,False,6.803,787
False,/fLvgZEMv012AHZk2PAxMyG8WROt.jpg,[18],340485,en,American Honey,"A restless teenager escapes her troubled home and joins a traveling crew of young drifters selling magazines across the American Midwest. Immersed in a world of reckless partying, risky hustles, and fleeting romances, she searches for freedom and belonging on the open road.",1.3863,/41SVO0AElBAl7zks9dFhJ0OjHni.jpg,2016-09-30,American Honey,False,6.8,912
False,/bxhpsZZuho6C07Cijx5xHywz2U2.jpg,[18],332979,en,Bleed for This,"The inspirational story of World Champion Boxer Vinny Pazienza, who after a near fatal car crash, which left him not knowing if he'd ever walk again, made one of sports most incredible comebacks.",1.2508,/cMM9frT6sFEvz7PwHniIDUKcLDo.jpg,2016-11-04,Bleed for This,False,6.802,820
False,/uOQgMhYyu7dkXdHoRkCqZIF32M6.jpg,"[28, 12]",1241320,ja,キングダム 大将軍の帰還,"Depicts a continuation of the ""Battle of Mayang"", an all-out war against the neighboring country Zhao that Shin and Wang Ki fought in in the previous work ""Flame of Fate"".",5.0946,/qZKKwXyZ92K0mIRpf2FbCkQa7oO.jpg,2024-07-12,Kingdom: Return of the Great General,False,6.801,672
False,/u4PhTSMSvlE7dE45I7ktXlje2Ea.jpg,"[10752, 28, 18, 36]",484638,fr,L'Intervention,"February 1976. Somalian rebels hijack a school bus carrying 21 French children and their teacher in Djibouti City. When the terrorists drive it to a no-man’s-land on the border between Somalia and French territory, the French Government sends out a newly formed elite squad to rescue the hostages. Within a few hours, the highly trained team arrives to the crisis area, where the Somalian National Army has taken position behind the barbed wire on the border. The French unit is left with very few options to rescue the hostages. As the volatile situation unravels, the French men quickly come up with a daring plan: carry out a simultaneous 5 men sniper attack to get the children and the teacher out safely. A true story.",1.4056,/mHXzqCiAmgVhhJscGJIQH94vac0.jpg,2019-01-30,15 Minutes of War,False,6.802,313
False,/icCQi9Tnyx86C987IoIFchxqMof.jpg,[18],283235,en,99 Homes,"After his family is evicted from their home, proud and desperate construction worker Dennis Nash tries to win his home back by striking a deal with the devil and working for Rick Carver, the corrupt real estate broker who evicted him.",2.0668,/6Zul5Spndok1WriSMfiyQFbAyLY.jpg,2015-09-25,99 Homes,False,6.801,817
False,/dZSQv9Lz5pab3pOnVvd3yjC1N0K.jpg,"[35, 10749]",10780,en,Overboard,"Heiress Joanna Stayton hires carpenter Dean Proffitt to build a closet on her yacht—and refuses to pay him for the project when it's done. But after Joanna accidentally falls overboard and loses her memory, Dean sees an opportunity to get even.",16.8391,/v9MVFgUTvNRXmm2WWOzST6UXb5x.jpg,1987-12-16,Overboard,False,6.801,952
False,/4ItXEyVPj6wb9AdhsltcqYE6f5f.jpg,"[10749, 35]",956842,en,Fly Me to the Moon,"Sparks fly in all directions as marketing maven Kelly Jones, brought in to fix NASA's public image, wreaks havoc on Apollo 11 launch director Cole Davis' already difficult task of putting a man on the moon. When the White House deems the mission too important to fail, Jones is directed to stage a fake moon landing as backup, and the countdown truly begins.",4.5654,/gjk8YdXpItoC1in53FCrZMFIuBx.jpg,2024-07-10,Fly Me to the Moon,False,6.802,1097
False,/5Zv5KmgZzdIvXz2KC3n0MyecSNL.jpg,"[28, 18, 53]",634528,en,The Marksman,"Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",4.7102,/6vcDalR50RWa309vBH1NLmG2rjQ.jpg,2021-01-15,The Marksman,False,6.8,1713
False,/5Hw9NUjWoEo9vJus3ECiwRWl8HH.jpg,"[27, 878]",3079,en,The Curse of Frankenstein,Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.,4.6153,/r9PDkqKhzdo54aqnOL88wUJY49B.jpg,1957-05-20,The Curse of Frankenstein,False,6.8,332
False,/msj2VmaHEvJ0cKLZkdMLE6AO5dc.jpg,"[35, 10749]",426338,es,La llamada,"María and Susana, two rebellious teenagers, spend the summer in a catholic camp. While they are grounded during a weekend, the most unexpected arrival in the most unexpected way will change their feelings about life, love and freedom.",0.8056,/4NYZ2KRvyhKoPGnjGEdVz5V6zcl.jpg,2017-09-29,Holy Camp!,False,6.8,365
False,/ppueqApDDVU6xuDEoCyZ6FEPhp9.jpg,"[18, 36]",283704,it,Il giovane favoloso,"In 19th-century Italy, Giacomo Leopardi channels his debilitating illness and isolation into poetry.",0.5879,/hycSAhQhHEGGr3FppbdqFdAQd4O.jpg,2014-10-16,Leopardi,False,6.799,668
False,/uTz92k0CfZpn1p3xRmPbgt7MQTz.jpg,"[35, 10749]",13342,en,Fast Times at Ridgemont High,"Based on the real-life adventures chronicled by Cameron Crowe, Fast Times follows a group of high school students growing up in Southern California. Stacy Hamilton and Mark Ratner are looking for love, and are helped along by their older classmates, Linda Barrett and Mike Damone. Jeff Spicoli, a perpetually stoned surfer faces-off with the resolute teacher, Mr. Hand. Hilarity and heartbreak ensue.",3.3046,/s1DA8H7qwoOcAEhow2rCzuQtpuO.jpg,1982-08-13,Fast Times at Ridgemont High,False,6.799,1344
False,/GGtBQDAl7CtZtTFTCUUoYHVHyJ.jpg,"[10749, 35, 10751]",10897,en,The Little Rascals,"When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship.",7.7193,/qI7PKX2JSw4yD2iQm3pyHvKir28.jpg,1994-08-05,The Little Rascals,False,6.799,1298
False,/tcsHNAMeZubqcAEbCQHd41WvEOA.jpg,"[18, 35, 10749]",10697,fr,Le Goût des autres,"Unpolished and ultra-pragmatic industrialist Jean-Jacques Castella reluctantly attends Racine's tragedy ""Berenice"" in order to see his niece play a bit part. He is taken with the play's strangely familiar-looking leading lady Clara Devaux. During the course of the show, Castella soon remembers that he once hired and then promptly fired the actress as an English language tutor. He immediately goes out and signs up for language lessons. Thinking that he is nothing but an ill-tempered philistine with bad taste, Clara rejects him until Castella charms her off her feet.",1.3992,/k9R6Omadvp57EoQ4x9nNneig1Nv.jpg,2000-03-01,The Taste of Others,False,6.799,360
False,/do8idarfaUTxxwaarefTNA724Qj.jpg,"[16, 878, 53]",3509,en,A Scanner Darkly,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,1.7937,/lUKudOpHICDj6A6SO7DdaZM4W48.jpg,2006-07-07,A Scanner Darkly,False,6.799,1896
False,/593s1exlgxnzybKBhzlfq529wuy.jpg,[53],15247,en,The Ipcress File,"Sly and dry intelligence agent Harry Palmer is tasked with investigating British Intelligence security, and is soon enmeshed in a world of double-dealing, kidnap and murder when he finds a traitor operating at the heart of the secret service.",1.2288,/iCNRK7NVhBvNpiyMRmCpTBFNoLO.jpg,1965-03-18,The Ipcress File,False,6.798,337
False,/5EmElQYxqkr4LyAJCBGvt2Zq5ip.jpg,"[28, 18, 36]",14392,zh,投名狀,The civil war in China has ruined many lives including General Pang's. A wounded General Pang is saved by a beautiful young woman along with two other men. Together they vow to eradicate the rebels.,2.0467,/9sAWyaASakMW9f3LSXK8Br3RCED.jpg,2007-12-12,The Warlords,False,6.798,361
False,/chJF1c4coUtVkQdv5u1YUn6H1Wm.jpg,[35],11381,en,Tommy Boy,"To save the family business, two ne’er-do-well traveling salesmen hit the road with disastrously funny consequences.",7.1689,/jeEM8v1OA9u6F5NC2lzXD04Ls1U.jpg,1995-03-31,Tommy Boy,False,6.798,1033
False,/wWschc3KS0Fe2Rk01KR2tbFWmmL.jpg,"[18, 36, 10752]",8881,en,Che: Part One,"Ernesto Guevara, known as 'Che', leads a group of Cuban exiles under Fidel Castro in a revolution to overthrow Fulgencio Batista, the dictator of Cuba.",1.5538,/ndxoK8RZF1nfHvZzQ3f2sNlkkzg.jpg,2008-09-05,Che: Part One,False,6.798,811
False,/s15olg5LwRqTjgDd5KIfVXhcoqs.jpg,"[27, 53, 28]",760883,de,Blood Red Sky,"A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight. In order to protect her son she will have to reveal a dark secret, and unleash the inner monster she has fought to hide.",1.9504,/v7aOJKI5vxCHotHvN8O7SR6SpP6.jpg,2021-07-23,Blood Red Sky,False,6.797,1677
False,/zCHe8ckyufHVUZaoHu2DiF8evET.jpg,"[10751, 10749, 35, 10770]",643882,en,The Princess Switch: Switched Again,"When Duchess Margaret unexpectedly inherits the throne & hits a rough patch with Kevin, it’s up to Stacy to save the day before a new lookalike — party girl Fiona — foils their plans.",1.6594,/4vOmeimnVCdojwvc4icyeYUCydJ.jpg,2020-11-19,The Princess Switch: Switched Again,False,6.797,917
